,SHA,title,committer,date,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes
1090,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,4ca20e0bb3a11140f8d9fe9346746404e17e988f,po/ja.po,94,73,167
1091,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,1341e966063d23c590841cc2edc217d1627c1ecf,po/ka.po,94,73,167
1092,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,41704759bd36e133de175e0ac4e5f2d24ea66efa,po/lt.po,95,73,168
1093,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,f1157159581caf8c7e4d05a3e9b9faaec023fe1c,po/nb.po,95,73,168
1094,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,9a5edc61c1ef3e8999949b7b4017c2ea341c51bb,po/nl.po,95,73,168
1095,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,6245402ba5b51c122371d50116f91c6e13232937,po/pl.po,95,73,168
1096,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,cbce752453711e800a81649f5a0669bf59b4fbb0,po/pt.po,94,73,167
1097,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,87299a4312b0990404abfafb376537c5e4319527,po/pt_BR.po,95,73,168
1098,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,f4d8c7c3b098f0b011d9ca19f7fa51edffc1e506,po/redshift.pot,95,74,169
1099,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,36183403516d6aa0de1ca23f50d6e617491a5776,po/ru.po,95,73,168
1100,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,7b1a60b1d10ee18ecefea683730754bd95f0011e,po/sv.po,94,73,167
1101,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,edfa8bdf8ed8d775cad977619587cd4cbcf3eca2,po/zh_CN.po,94,73,167
1102,7d74a6a48c35bbabba96ad25cfda4ffd60de0512,Add support for custom transition start and end elevation,Mattias Andrée,2014-05-04 14:00:32,30,9,1,6fc289524b87c05bd22f1fb5090406f10bdcc18a,src/redshift.c,30,9,39
1103,2a9bd8a71c662baa31d910704f82a3319db811b3,man: Change example to use randr to nudge new users towards that method,Jon Lund Steffensen,2014-05-07 23:13:22,1,1,1,db51c87e3f4ad8b64f78a278e3c9e9043645d563,redshift.1,1,1,2
